AvalonFP1,MolWt1,logP1,TPSA1,AvalonFP2,MolWt2,logP2,TPSA2,Similarity,χ-result
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000001010000000000000000000000000000000000000000000000001000000000000010000001000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000100000010000000000010000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000100000000000000000010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000010001000000,105.0578492,1.7246,12.89,0.5,0.68
00000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000100000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000100001000010000000000000000000000,44.02621475,0.0166,12.53,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,18.01056468,-0.8247,31.5,0,-0.04
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,0.36,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000100000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000100001000010000000000000000000000,44.02621475,0.0166,12.53,0,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,00000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000100000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000100001000010000000000000000000000,44.02621475,0.0166,12.53,0,0.394
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,54.04695019,1.3584,0,0.347826087,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,151.8754107,2.5529,0,0.03030303,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000,78.04695019,1.6866,0,0.380952381,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000110000000000000000000000000000000000000000000110000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100110000000000100000000000100000000000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000,112.0079778,2.34,0,0.344827586,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000100000000000000000010000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000000000000,92.06260026,1.99502,0,0.590909091,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,01000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000010001000000000000000000100000100000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000001000000000000000100000000000000000000000000000000000000000000000000000000000000,131.9300331,2.0289,0,0.027027027,0.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000,78.04695019,1.6866,0,0,26202.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,151.8754107,2.5529,0,0.046511628,26202.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000110000000000000000000000000000000000000000000110000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100110000000000100000000000100000000000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000,112.0079778,2.34,0,0.020408163,26202.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000100000000000000000010000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000000000000,92.06260026,1.99502,0,0.022222222,26202.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,01000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000010001000000000000000000100000100000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000001000000000000000100000000000000000000000000000000000000000000000000000000000000,131.9300331,2.0289,0,0.065217391,26202.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,117.9143831,1.9864,0,0.03030303,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,83.95335542,1.4215,0,0.035714286,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000001000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000100000000000000000010000000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000010000000000000000000000000000000000000000,106.0782503,2.30344,0,0.56,0.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,117.9143831,1.9864,0,0.046511628,26202.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,83.95335542,1.4215,0,0.025641026,26202.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000001000000000000000100000000000000000000000000000000000000000000000000000000000000,97.96900549,1.464,0,0.05,26202.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00000000000001000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000100000000000000000010000000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000010000000000000000000000000000000000000000,106.0782503,2.30344,0,0.041666667,26202.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000001000000001000000000000000000000000000000000000010000000010100001000000000000000000000000001000001000000000100000000000000001000000010000010000000000000000000000000010000000000001000000000000000000000010000000000000001100100000000000000000000000000000000000000000000110010000001000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000001000000000001000000000000100000000000000000100000010000001000000000000000000,170.1306798,2.686,26.3,0.170212766,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,54.04695019,1.3584,0,0.347826087,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000001000000000000000100000000000000000000000000000000000000000000000000000000000000,97.96900549,1.464,0,0.033333333,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010010000000000000000100000000000000000000001000000001000000000000000000000000000000000000010000000010100001000000000000000000000000000000010000000000000000000000000001000000010000010000000000000000000000000010000000000000000000000000000000000010000000000000001000100000000000000000001000000000000000000000000110010000001001001000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000100000010000001000000000001000000,128.0837296,1.5157,26.3,0.255813953,0.68
00000000001000010000000000000000000100000000000000000000001000000001000000000000000000000000000000000000110000000000100001000000000000000000000000001000011000000000100000000000100001000000010000010000000000000000000000000010000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000100010000001000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000001000000000001001000000000101000000000000000100000000000001000000000000000000,114.0680796,1.1256,26.3,00000000001000010010000000000000000100000000000000000000001000000001000000000000000000000000000000000000010000000010100001000000000000000000000000000000010000000000000000000000000001000000010000010000000000000000000000000010000000000000000000000000000000000010000000000000001000100000000000000000001000000000000000000000000110010000001001001000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000100000010000001000000000001000000,128.0837296,1.5157,26.3,0.558139535,0.013
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000001000000001000000000000000000000000000000000000010000000010100001000000000000000000000000001000011000000000100000000000000001000000010000010000000000000000000000000010000000000001000000000000000000000010000000000000001000100000000000000000000000000000000000000000000110010000001001001000000000000000000000000010000000010000000000000010000000000000000000000000000000000000000000001000000000001000000000000100000000000000000100000010000001000000000000000000,142.0993797,1.9058,26.3,0.163265306,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,117.9143831,1.9864,0,0.03030303,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,54.04695019,1.3584,0,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,117.9143831,1.9864,0,0.045454545,0.399
00000000000001000000010000000000001010000100000000000000001000000001000000000000000000000000000000000000000000000010000001000000000000000010000000001000011001000010000000000000000000000000001000001000000000000000000000000010000000000000000000000000000000000000000000100000011100000000000100000100000000000100000000000000000110000000000001000101000000010000000100100100000000010010000000001000000000001000000000000000000000000000000000001000001000000001000100000000100000000000001100000010000000000000000000000000,258.1983655,4.9696,9.23,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,0.072727273,10375.529
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,117.9143831,1.9864,0,0.03030303,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000100000000000000000010000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000000000000,92.06260026,1.99502,0,0.590909091,0.68
00000000000000001010000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000100000010000000000000000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000000000000000000010010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000000001000000,105.0578492,1.7246,12.89,01000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000010001000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,117.9143831,1.9864,0,0.044444444,-0.04
00000000000000001010000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000100000010000000000000000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000000000000000000010010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000000001000000,105.0578492,1.7246,12.89,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000100000000000000000010000000000000000101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000000000000,92.06260026,1.99502,0,0.333333333,-0.04
